Filename 1,Filename 2,Max SSIM,Max nccorr,Max SSIM angle,Max nccorr angle,ROI 1 x,ROI 1 y,ROI 2 x,ROI 2 y
bat_111603_frame0118.jpg,airplane_96036_frame0122.jpg,0.8856487293878291,0.98913246,180,176,588,346,508,274
bat_112309_frame0114.jpg,airplane_115815_frame0061.jpg,0.7457460354028572,0.98523533,104,80,597,225,575,335
bat_112309_frame0114.jpg,airplane_12742_frame0082.jpg,0.7427567426802569,0.9854631,108,0,597,225,83,50
bat_112309_frame0114.jpg,airplane_16083_frame0007.jpg,0.7551244825216349,0.9863206,12,276,597,225,164,112
bat_112309_frame0114.jpg,airplane_17175_frame0269.jpg,0.726987774482025,0.98618054,108,0,597,225,566,173
bat_112309_frame0114.jpg,airplane_17850_frame0035.jpg,0.7025146988590503,0.985204,12,0,597,225,582,274
bat_112309_frame0114.jpg,airplane_20353_frame0035.jpg,0.7377677327137631,0.9858598,108,0,597,225,34,182
bat_112309_frame0114.jpg,airplane_28134_frame0113.jpg,0.8554752414932235,0.9833337,336,20,597,225,595,193
bat_112309_frame0114.jpg,airplane_28325_frame0104.jpg,0.7688073714501809,0.98512787,292,112,597,225,250,91
bat_112309_frame0114.jpg,airplane_288975_frame0149.jpg,0.674753591932226,0.9815861,108,88,597,225,565,369
bat_112309_frame0114.jpg,airplane_34160_frame0189.jpg,0.6655482309531342,0.986225,108,0,597,225,450,118
bat_112309_frame0114.jpg,airplane_39246_frame0067.jpg,0.6243548262919484,0.9805305,196,328,597,225,215,44
bat_112309_frame0114.jpg,airplane_44702_frame0047.jpg,0.7460613314579208,0.98589176,108,136,597,225,156,43
bat_112309_frame0114.jpg,airplane_51649_frame0096.jpg,0.7188330421427038,0.98582953,108,0,597,225,33,179
bat_112309_frame0114.jpg,airplane_62191_frame0126.jpg,0.7509768575450729,0.9777996,292,324,597,225,507,51
bat_112309_frame0114.jpg,airplane_63666_frame0185.jpg,0.6850428762415416,0.98236865,196,328,597,225,500,214
bat_112309_frame0114.jpg,airplane_63834_frame0118.jpg,0.8619775060446275,0.9860953,196,40,597,225,473,66
bat_112309_frame0114.jpg,airplane_64949_frame0106.jpg,0.7078493192029175,0.9833012,196,28,597,225,582,155
bat_112309_frame0114.jpg,airplane_73551_frame0010.jpg,0.7147117868505212,0.9832098,12,336,597,225,579,280
bat_112309_frame0114.jpg,airplane_76300_frame0172.jpg,0.7373802851041695,0.9859327,292,140,597,225,224,94
bat_112309_frame0114.jpg,airplane_81922_frame0029.jpg,0.7331485907252032,0.9834294,104,28,597,225,396,51
bat_112309_frame0114.jpg,airplane_82912_frame0040.jpg,0.9052373836517453,0.9877642,344,0,597,225,406,62
bat_112309_frame0114.jpg,airplane_85040_frame0209.jpg,0.6889000867154574,0.98464483,108,0,597,225,523,189
bat_112309_frame0114.jpg,airplane_86113_frame0110.jpg,0.7416843399289671,0.98312616,108,108,597,225,587,371
bat_112309_frame0114.jpg,airplane_93322_frame0053.jpg,0.7987843822180685,0.9855686,108,328,597,225,137,90
bat_112309_frame0114.jpg,airplane_96036_frame0122.jpg,0.6777132943398193,0.9858313,12,164,597,225,508,274
bat_112309_frame0129.jpg,airplane_115815_frame0061.jpg,0.660375327291515,0.98377556,248,104,535,344,575,335
bat_112309_frame0129.jpg,airplane_12742_frame0082.jpg,0.6779363435137767,0.9863339,248,152,535,344,83,50
bat_112309_frame0129.jpg,airplane_16083_frame0007.jpg,0.7117677766863958,0.9869596,248,164,535,344,164,112
bat_112309_frame0129.jpg,airplane_17175_frame0269.jpg,0.6486162482917373,0.98430055,248,144,535,344,566,173
bat_112309_frame0129.jpg,airplane_17850_frame0035.jpg,0.6178032681503798,0.98141104,116,0,535,344,582,274
bat_112309_frame0129.jpg,airplane_20353_frame0035.jpg,0.6730161329622288,0.98432535,248,0,535,344,34,182
bat_112309_frame0129.jpg,airplane_28134_frame0113.jpg,0.8354892789499689,0.9819843,300,0,535,344,595,193
bat_112309_frame0129.jpg,airplane_28325_frame0104.jpg,0.7201731498941263,0.9845396,248,124,535,344,250,91
bat_112309_frame0129.jpg,airplane_288975_frame0149.jpg,0.6113351323642129,0.98306334,248,0,535,344,565,369
bat_112309_frame0129.jpg,airplane_34160_frame0189.jpg,0.584294052476826,0.98452437,248,0,535,344,450,118
bat_112309_frame0129.jpg,airplane_39246_frame0067.jpg,0.5578550164684272,0.98175216,116,0,535,344,215,44
bat_112309_frame0129.jpg,airplane_44702_frame0047.jpg,0.6781757965311643,0.9840026,248,152,535,344,156,43
bat_112309_frame0129.jpg,airplane_51649_frame0096.jpg,0.6576600940749262,0.9833079,248,0,535,344,33,179
bat_112309_frame0129.jpg,airplane_62191_frame0126.jpg,0.6709175817264432,0.97586954,248,0,535,344,507,51
bat_112309_frame0129.jpg,airplane_63666_frame0185.jpg,0.6088614553092271,0.9827527,248,0,535,344,500,214
bat_112309_frame0129.jpg,airplane_63834_frame0118.jpg,0.8143808791573681,0.9871932,156,236,535,344,473,66
bat_112309_frame0129.jpg,airplane_64949_frame0106.jpg,0.6286675548189026,0.982031,116,68,535,344,582,155
bat_112309_frame0129.jpg,airplane_73551_frame0010.jpg,0.6359073050164634,0.9826749,116,0,535,344,579,280
bat_112309_frame0129.jpg,airplane_76300_frame0172.jpg,0.6779806590916163,0.9868944,248,0,535,344,224,94
bat_112309_frame0129.jpg,airplane_81922_frame0029.jpg,0.6630493303978718,0.98314184,248,92,535,344,396,51
bat_112309_frame0129.jpg,airplane_82912_frame0040.jpg,0.8965449962429464,0.9872028,128,56,535,344,406,62
bat_112309_frame0129.jpg,airplane_85040_frame0209.jpg,0.614328147458446,0.9848417,248,0,535,344,523,189
bat_112309_frame0129.jpg,airplane_86113_frame0110.jpg,0.6525139539860112,0.9832818,248,340,535,344,587,371
bat_112309_frame0129.jpg,airplane_93322_frame0053.jpg,0.7855244528946457,0.98697376,248,0,535,344,137,90
bat_112309_frame0129.jpg,airplane_96036_frame0122.jpg,0.6057838579729342,0.986147,116,20,535,344,508,274
bat_112970_frame0090.jpg,airplane_115815_frame0061.jpg,0.9953194844172298,0.98564297,0,0,96,367,575,335
bat_112970_frame0090.jpg,airplane_12742_frame0082.jpg,0.9846367197757315,0.9859955,0,60,96,367,83,50
bat_112970_frame0090.jpg,airplane_16083_frame0007.jpg,0.963328510821984,0.98745054,256,88,96,367,164,112
bat_112970_frame0090.jpg,airplane_17175_frame0269.jpg,0.9986642369775625,0.98684,28,180,96,367,566,173
bat_112970_frame0090.jpg,airplane_17850_frame0035.jpg,0.9937204879005163,0.9826521,248,120,96,367,582,274
bat_112970_frame0090.jpg,airplane_20353_frame0035.jpg,0.9925913742909973,0.98463386,216,180,96,367,34,182
bat_112970_frame0090.jpg,airplane_28134_frame0113.jpg,0.9076633240235391,0.98174334,244,88,96,367,595,193
bat_112970_frame0090.jpg,airplane_28325_frame0104.jpg,0.9829793330843168,0.98522943,240,208,96,367,250,91
bat_112970_frame0090.jpg,airplane_288975_frame0149.jpg,0.9668393100271775,0.983737,208,180,96,367,565,369
bat_112970_frame0090.jpg,airplane_34160_frame0189.jpg,0.9813805209050198,0.98664165,208,208,96,367,450,118
bat_112970_frame0090.jpg,airplane_39246_frame0067.jpg,0.9179932173852906,0.98469454,88,116,96,367,215,44
bat_112970_frame0090.jpg,airplane_44702_frame0047.jpg,0.9751841195462129,0.9830199,0,180,96,367,156,43
bat_112970_frame0090.jpg,airplane_51649_frame0096.jpg,0.9916299694488235,0.98340964,240,180,96,367,33,179
bat_112970_frame0090.jpg,airplane_62191_frame0126.jpg,0.9928792661641406,0.9764989,208,116,96,367,507,51
bat_112970_frame0090.jpg,airplane_63666_frame0185.jpg,0.994670120999242,0.9845853,232,88,96,367,500,214
